date,nav,scheme_name,scheme_code
06-04-2018,143.1533,SBI_Bluechip,119551
05-04-2018,143.1275,SBI_Bluechip,119551
04-04-2018,142.7382,SBI_Bluechip,119551
03-04-2018,142.7428,SBI_Bluechip,119551
28-03-2018,142.4392,SBI_Bluechip,119551
27-03-2018,142.3556,SBI_Bluechip,119551
26-03-2018,141.858,SBI_Bluechip,119551
23-03-2018,141.8272,SBI_Bluechip,119551
22-03-2018,141.7848,SBI_Bluechip,119551
21-03-2018,141.7391,SBI_Bluechip,119551
20-03-2018,141.7269,SBI_Bluechip,119551
19-03-2018,141.7148,SBI_Bluechip,119551
16-03-2018,141.6912,SBI_Bluechip,119551
15-03-2018,141.4873,SBI_Bluechip,119551
14-03-2018,141.3686,SBI_Bluechip,119551
13-03-2018,141.3517,SBI_Bluechip,119551
12-03-2018,141.271,SBI_Bluechip,119551
09-03-2018,141.0964,SBI_Bluechip,119551
08-03-2018,141.0882,SBI_Bluechip,119551
07-03-2018,140.9803,SBI_Bluechip,119551
06-03-2018,140.77,SBI_Bluechip,119551
05-03-2018,140.7265,SBI_Bluechip,119551
01-03-2018,140.6243,SBI_Bluechip,119551
28-02-2018,140.6412,SBI_Bluechip,119551
27-02-2018,140.649,SBI_Bluechip,119551
26-02-2018,149.9922,SBI_Bluechip,119551
23-02-2018,149.9491,SBI_Bluechip,119551
22-02-2018,149.8158,SBI_Bluechip,119551
21-02-2018,149.9303,SBI_Bluechip,119551
20-02-2018,149.9696,SBI_Bluechip,119551
16-02-2018,150.0015,SBI_Bluechip,119551
15-02-2018,149.9765,SBI_Bluechip,119551
14-02-2018,150.0741,SBI_Bluechip,119551
12-02-2018,149.9962,SBI_Bluechip,119551
09-02-2018,149.9118,SBI_Bluechip,119551
08-02-2018,149.8999,SBI_Bluechip,119551
07-02-2018,149.7571,SBI_Bluechip,119551
06-02-2018,149.6109,SBI_Bluechip,119551
05-02-2018,149.5419,SBI_Bluechip,119551
02-02-2018,149.4766,SBI_Bluechip,119551
01-02-2018,149.4309,SBI_Bluechip,119551
31-01-2018,149.7354,SBI_Bluechip,119551
30-01-2018,149.6944,SBI_Bluechip,119551
29-01-2018,149.7264,SBI_Bluechip,119551
25-01-2018,149.7498,SBI_Bluechip,119551
24-01-2018,149.783,SBI_Bluechip,119551
23-01-2018,149.8059,SBI_Bluechip,119551
22-01-2018,149.6942,SBI_Bluechip,119551
19-01-2018,149.6247,SBI_Bluechip,119551
18-01-2018,149.6057,SBI_Bluechip,119551
